NO_OF_FRAMES	2897
NO_OF_CAMERAS	16
NO_OF_MARKERS	3
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION--
TIME_STAMP--
DATA_INCLUDED	3D
MARKER_NAMES	POS1	POS2	POS3	
-0.047394	-0.044578	-0.001608	-0.014077	-0.031189	0.053060	-0.863996	-0.115108	0.654500	
-0.048068	-0.046469	-0.001158	-0.020054	-0.049946	0.056954	-0.893812	-0.074017	0.633240	
-0.048273	-0.049019	-0.000143	-0.026792	-0.069433	0.061104	-0.928004	-0.036122	0.612267	
-0.048351	-0.051767	0.001045	-0.033559	-0.088850	0.064519	-0.955728	-0.002560	0.587078	
-0.048451	-0.054246	0.001977	-0.039414	-0.106785	0.066345	-0.969591	0.026333	0.554877	
-0.048315	-0.055936	0.002329	-0.043302	-0.121325	0.066092	-0.964483	0.051522	0.514284	
-0.047546	-0.056430	0.001977	-0.044420	-0.131245	0.063795	-0.936856	0.076701	0.463615	
-0.046313	-0.056310	0.001090	-0.042851	-0.138399	0.060603	-0.895776	0.108895	0.405425	
-0.045757	-0.057725	0.000062	-0.039861	-0.148989	0.059137	-0.871894	0.156685	0.351549	
-0.047158	-0.062999	-0.000725	-0.037042	-0.170188	0.062193	-0.898784	0.224496	0.316434	
-0.050350	-0.071963	-0.001124	-0.034761	-0.203099	0.070221	-0.976211	0.304895	0.303130	
-0.053269	-0.081222	-0.001216	-0.031707	-0.239808	0.080393	-1.060500	0.378363	0.299020	
-0.053534	-0.086871	-0.001150	-0.026277	-0.269651	0.088848	-1.100970	0.425937	0.287266	
-0.050571	-0.087941	-0.001047	-0.018304	-0.289040	0.094121	-1.085345	0.444411	0.261818	
-0.045995	-0.086824	-0.001011	-0.009274	-0.303834	0.097979	-1.044088	0.447869	0.230122	
-0.041867	-0.086443	-0.001090	-0.001215	-0.321792	0.102835	-1.012982	0.453762	0.202906	
-0.038996	-0.087941	-0.001149	0.004270	-0.345743	0.109444	-1.004563	0.470748	0.185145	
-0.036892	-0.091026	-0.000859	0.006276	-0.374565	0.117360	-1.014108	0.499167	0.175782	
-0.034676	-0.094983	0.000079	0.004578	-0.405673	0.125930	-1.033711	0.535519	0.170783	
-0.031747	-0.098769	0.001646	-0.000496	-0.434268	0.133893	-1.053815	0.573529	0.164904	
-0.027872	-0.101018	0.003440	-0.008182	-0.453691	0.139164	-1.061604	0.605512	0.153026	
-0.023194	-0.100854	0.004945	-0.017311	-0.460092	0.140347	-1.048315	0.627318	0.132442	
-0.018293	-0.098669	0.005828	-0.026457	-0.456292	0.138324	-1.017464	0.641684	0.104227	
-0.013907	-0.095812	0.006000	-0.034407	-0.449930	0.135859	-0.982321	0.655944	0.071591	
-0.010407	-0.093697	0.005476	-0.040519	-0.448695	0.135812	-0.957264	0.677431	0.037351	
-0.007552	-0.092869	0.004255	-0.044447	-0.455562	0.139272	-0.948093	0.707915	0.003002	
-0.004749	-0.092673	0.002389	-0.045772	-0.467430	0.145063	-0.947890	0.741497	-0.031167	
-0.001629	-0.092242	0.000124	-0.044387	-0.479934	0.151510	-0.945967	0.771329	-0.065718	
0.001543	-0.091635	-0.002060	-0.041180	-0.492814	0.158347	-0.939238	0.796929	-0.101292	
0.004045	-0.091581	-0.003627	-0.038106	-0.509456	0.166351	-0.931250	0.822100	-0.137645	
0.005310	-0.092230	-0.004267	-0.037492	-0.532270	0.175446	-0.922686	0.847370	-0.173192	
0.005314	-0.092720	-0.004020	-0.040991	-0.559390	0.184024	-0.908624	0.868431	-0.205524	
0.004418	-0.091854	-0.003131	-0.048704	-0.583767	0.189881	-0.883320	0.880280	-0.232352	
0.002980	-0.089048	-0.001831	-0.059464	-0.597121	0.192076	-0.845734	0.882680	-0.253395	
0.001175	-0.085364	-0.000246	-0.072626	-0.601071	0.193444	-0.806959	0.888153	-0.273294	
-0.000906	-0.083190	0.001558	-0.088787	-0.609709	0.199827	-0.787286	0.917452	-0.299827	
-0.003120	-0.083784	0.003501	-0.107577	-0.632304	0.214064	-0.794298	0.974036	-0.335192	
-0.005300	-0.085789	0.005522	-0.126496	-0.660671	0.232969	-0.810942	1.033114	-0.372520	
-0.007442	-0.087444	0.007741	-0.144225	-0.684887	0.253752	-0.818303	1.073109	-0.406460	
-0.009727	-0.089140	0.010448	-0.163186	-0.711742	0.279910	-0.820702	1.106066	-0.442023	
-0.012219	-0.091887	0.013765	-0.185561	-0.751313	0.315232	-0.830800	1.154905	-0.484440	
-0.014654	-0.094533	0.017428	-0.208830	-0.795115	0.356105	-0.841640	1.215834	-0.526440	
-0.016724	-0.094850	0.021077	-0.228881	-0.825279	0.396019	-0.834547	1.269368	-0.555970	
-0.018450	-0.092494	0.024641	-0.245836	-0.837878	0.434102	-0.806155	1.315355	-0.572007	
-0.020140	-0.089066	0.028252	-0.263492	-0.843038	0.473811	-0.770385	1.372906	-0.584422	
-0.022027	-0.085747	0.031858	-0.283717	-0.846427	0.515076	-0.738240	1.450440	-0.600885	
-0.024163	-0.082407	0.035177	-0.304854	-0.843903	0.553325	-0.709445	1.536015	-0.621659	
-0.026592	-0.078689	0.038032	-0.325420	-0.832924	0.585523	-0.681106	1.614450	-0.645055	
-0.029334	-0.074501	0.040387	-0.345148	-0.815967	0.610729	-0.651515	1.673674	-0.668804	
-0.032253	-0.069585	0.042134	-0.362490	-0.792550	0.625998	-0.616647	1.699779	-0.687946	
-0.035370	-0.063762	0.043339	-0.376438	-0.759516	0.630200	-0.572613	1.690594	-0.701476	
-0.039508	-0.057958	0.044894	-0.393758	-0.725130	0.635588	-0.524651	1.683248	-0.724992	
-0.046057	-0.054164	0.048212	-0.428414	-0.712418	0.665956	-0.486268	1.743129	-0.786147	
-0.055406	-0.053403	0.053527	-0.486656	-0.735400	0.732215	-0.461635	1.897402	-0.895493	
-0.065873	-0.054314	0.058952	-0.556300	-0.778636	0.815175	-0.435279	2.093447	-1.027810	
-0.074606	-0.054321	0.061748	-0.615123	-0.808874	0.878907	-0.385896	2.237915	-1.138722	
-0.079557	-0.051783	0.060320	-0.647283	-0.801753	0.897363	-0.305903	2.267097	-1.196119	
-0.080698	-0.046858	0.054992	-0.650973	-0.754514	0.868013	-0.203931	2.180244	-1.196938	
-0.079810	-0.040861	0.047448	-0.636226	-0.681647	0.808908	-0.092109	2.027401	-1.164567	
-0.079380	-0.035324	0.039850	-0.619716	-0.605928	0.748819	0.023564	1.880275	-1.136164	
-0.081130	-0.031283	0.033915	-0.616371	-0.547447	0.712713	0.142635	1.795713	-1.142025	
-0.085067	-0.028940	0.030217	-0.630997	-0.513540	0.708728	0.264973	1.786449	-1.187731	
-0.089736	-0.027893	0.028255	-0.657355	-0.497693	0.726984	0.385855	1.822112	-1.254220	
-0.093373	-0.027634	0.027135	-0.685606	-0.487542	0.750371	0.496872	1.858748	-1.315891	
-0.095186	-0.027869	0.026231	-0.710953	-0.474454	0.767725	0.592349	1.871124	-1.360768	
-0.095494	-0.028424	0.025266	-0.733564	-0.456040	0.776925	0.672019	1.856713	-1.391695	
-0.094995	-0.029071	0.024092	-0.753981	-0.432951	0.780406	0.739291	1.820570	-1.415591	
-0.094487	-0.029654	0.022665	-0.773028	-0.406821	0.783014	0.801137	1.769723	-1.440066	
-0.095066	-0.030269	0.021142	-0.793429	-0.380278	0.791635	0.867884	1.715976	-1.474851	
-0.097759	-0.031124	0.019797	-0.817058	-0.355988	0.811126	0.947554	1.670425	-1.526034	
-0.102264	-0.032114	0.018755	-0.838509	-0.333441	0.836554	1.036031	1.627522	-1.582649	
-0.106552	-0.032681	0.017900	-0.845679	-0.308561	0.853168	1.115855	1.564414	-1.616779	
-0.108421	-0.032205	0.017023	-0.829987	-0.278088	0.848005	1.168683	1.462780	-1.604332	
-0.107248	-0.030383	0.015938	-0.793685	-0.242748	0.819903	1.188299	1.324990	-1.543071	
-0.104286	-0.027255	0.014495	-0.748222	-0.206444	0.779683	1.184154	1.171680	-1.453394	
-0.101681	-0.023029	0.012557	-0.707885	-0.173526	0.743420	1.176298	1.028803	-1.366392	
-0.101191	-0.017982	0.009996	-0.683671	-0.146562	0.724337	1.185195	0.915004	-1.308755	
-0.102984	-0.012445	0.006743	-0.677691	-0.125409	0.725171	1.217399	0.833563	-1.288403	
-0.105163	-0.006738	0.002866	-0.680305	-0.107346	0.734708	1.256887	0.770426	-1.287556	
-0.105110	-0.001143	-0.001358	-0.677050	-0.088945	0.735995	1.277526	0.704721	-1.276533	
-0.101850	0.004081	-0.005464	-0.662044	-0.068758	0.721732	1.269015	0.626410	-1.240880	
-0.096816	0.008711	-0.008948	-0.642193	-0.048100	0.699318	1.245797	0.542221	-1.191313	
-0.091981	0.012527	-0.011445	-0.625505	-0.029220	0.678163	1.225504	0.463325	-1.143088	
-0.087997	0.015304	-0.012823	-0.610574	-0.013272	0.657935	1.208417	0.392857	-1.095977	
-0.084563	0.017025	-0.013254	-0.591589	0.000177	0.633423	1.185306	0.327895	-1.041625	
-0.081695	0.018149	-0.013221	-0.568661	0.012694	0.605184	1.155831	0.267292	-0.980611	
-0.080221	0.019624	-0.013420	-0.550684	0.026392	0.582340	1.134805	0.213666	-0.926806	
-0.081366	0.022588	-0.014592	-0.550127	0.043227	0.577178	1.144615	0.169393	-0.898726	
-0.086149	0.027933	-0.017346	-0.576555	0.064144	0.598816	1.204359	0.133503	-0.910031	
-0.094586	0.035769	-0.021875	-0.630427	0.088074	0.647322	1.317277	0.102244	-0.961415	
-0.104530	0.044901	-0.027541	-0.695844	0.111121	0.706586	1.454676	0.070360	-1.030408	
-0.111946	0.053133	-0.032876	-0.743982	0.127664	0.747862	1.561190	0.032937	-1.076377	
-0.113393	0.058616	-0.036351	-0.751900	0.133915	0.748517	1.591228	-0.011807	-1.067500	
-0.108292	0.061016	-0.037323	-0.718833	0.130799	0.707982	1.541235	-0.061073	-1.003411	
-0.098696	0.061403	-0.036364	-0.663573	0.123055	0.644850	1.445209	-0.108744	-0.910722	
-0.087287	0.061249	-0.034797	-0.608235	0.115805	0.580609	1.343380	-0.148777	-0.819465	
-0.076171	0.061832	-0.034047	-0.568106	0.112385	0.529518	1.262940	-0.178568	-0.748526	
-0.066883	0.064177	-0.035160	-0.551959	0.114010	0.499184	1.219414	-0.199774	-0.706626	
-0.059970	0.068610	-0.038356	-0.560572	0.119155	0.489930	1.213853	-0.215850	-0.692108	
-0.054465	0.074243	-0.042888	-0.583529	0.123416	0.492320	1.226628	-0.229164	-0.690993	
-0.048646	0.079412	-0.047527	-0.604011	0.121807	0.491528	1.227592	-0.240928	-0.684337	
-0.041643	0.082809	-0.051297	-0.609871	0.111939	0.477264	1.197896	-0.252705	-0.661177	
-0.034102	0.084084	-0.053786	-0.599382	0.094901	0.448882	1.139327	-0.266113	-0.623070	
-0.027337	0.083508	-0.054912	-0.577076	0.073472	0.411335	1.063295	-0.280803	-0.576786	
-0.022202	0.081517	-0.054776	-0.548019	0.050265	0.369470	0.978528	-0.294342	-0.527048	
-0.018777	0.078833	-0.053921	-0.517650	0.027125	0.327129	0.891773	-0.305166	-0.477224	
-0.016672	0.076645	-0.053482	-0.492989	0.004902	0.288238	0.812403	-0.314913	-0.432218	
-0.015363	0.076297	-0.054795	-0.480256	-0.016743	0.256170	0.750428	-0.327190	-0.397555	
-0.014395	0.078902	-0.058920	-0.482874	-0.039177	0.233050	0.712788	-0.345414	-0.377155	
-0.013448	0.084868	-0.066174	-0.500993	-0.063731	0.219943	0.701200	-0.370588	-0.371663	
-0.012234	0.092941	-0.075365	-0.528205	-0.090027	0.215650	0.707123	-0.397387	-0.375542	
-0.010489	0.100101	-0.083777	-0.550454	-0.115803	0.215295	0.710316	-0.414291	-0.377026	
-0.008184	0.103230	-0.088608	-0.553239	-0.138799	0.211959	0.688948	-0.411542	-0.364475	
-0.005663	0.101308	-0.088818	-0.532511	-0.159380	0.201569	0.634862	-0.390081	-0.333986	
-0.003405	0.096635	-0.086222	-0.500766	-0.183297	0.187512	0.560850	-0.363834	-0.291717	
-0.001691	0.094268	-0.085077	-0.483421	-0.222119	0.180455	0.494072	-0.354273	-0.250309	
-0.000590	0.099017	-0.089381	-0.503253	-0.285837	0.191495	0.458680	-0.378277	-0.221812	
-0.000160	0.110916	-0.098728	-0.558061	-0.370001	0.222066	0.454761	-0.432536	-0.208673	
-0.000454	0.124035	-0.107330	-0.615947	-0.453445	0.261064	0.454274	-0.490454	-0.201358	
-0.001419	0.131265	-0.108539	-0.640726	-0.513010	0.293696	0.425344	-0.520780	-0.188860	
-0.002902	0.129779	-0.099906	-0.619318	-0.539359	0.312017	0.358749	-0.509303	-0.169353	
-0.004758	0.121645	-0.083646	-0.563168	-0.538940	0.317437	0.269079	-0.463007	-0.147800	
-0.006926	0.110840	-0.063725	-0.492212	-0.525977	0.317035	0.177749	-0.400004	-0.126842	
-0.009394	0.100975	-0.043559	-0.423967	-0.516111	0.320029	0.100148	-0.339804	-0.104205	
-0.012081	0.094473	-0.025284	-0.370352	-0.522097	0.334665	0.042827	-0.297318	-0.077309	
-0.014733	0.091799	-0.009663	-0.334431	-0.547131	0.363370	0.004743	-0.277715	-0.047022	
-0.016961	0.091243	0.003549	-0.309619	-0.581577	0.400238	-0.019826	-0.275040	-0.017282	
-0.018435	0.090143	0.014957	-0.285223	-0.609630	0.435046	-0.037792	-0.277097	0.007399	
-0.019068	0.086799	0.025036	-0.254313	-0.621139	0.460735	-0.054620	-0.273546	0.024134	
-0.018936	0.081416	0.033991	-0.216965	-0.617679	0.477425	-0.073203	-0.261180	0.032730	
-0.018066	0.075494	0.041992	-0.177220	-0.609571	0.491025	-0.094410	-0.243412	0.035834	
-0.016405	0.070669	0.049367	-0.138855	-0.609331	0.509344	-0.118105	-0.226472	0.037898	
-0.013940	0.067696	0.056306	-0.103335	-0.624383	0.536638	-0.143200	-0.215051	0.043117	
-0.010711	0.066082	0.062573	-0.069478	-0.653251	0.570629	-0.167778	-0.209945	0.053709	
-0.006740	0.064798	0.067745	-0.034891	-0.689551	0.606154	-0.190428	-0.209635	0.069359	
-0.002046	0.063122	0.071399	0.001655	-0.726368	0.638778	-0.210704	-0.212742	0.087329	
0.003219	0.060624	0.072905	0.039344	-0.755312	0.663193	-0.227824	-0.217848	0.103320	
0.008684	0.056843	0.071517	0.076610	-0.767040	0.672589	-0.240146	-0.222310	0.113514	
0.013863	0.051595	0.067058	0.112706	-0.758166	0.664042	-0.246982	-0.223339	0.116704	
0.018403	0.045423	0.060357	0.148109	-0.736240	0.643150	-0.250358	-0.220300	0.114700	
0.022343	0.039339	0.052766	0.184502	-0.715504	0.621196	-0.254531	-0.215246	0.110898	
0.026073	0.034204	0.045453	0.224122	-0.708837	0.608815	-0.264151	-0.211629	0.108609	
0.029883	0.030267	0.038938	0.267240	-0.719829	0.609282	-0.281085	-0.211710	0.109527	
0.033533	0.027040	0.032924	0.310207	-0.738735	0.614793	-0.301347	-0.214178	0.112506	
0.036440	0.023705	0.026716	0.348114	-0.750106	0.612671	-0.317030	-0.215164	0.114383	
0.038379	0.019808	0.020020	0.380457	-0.747907	0.598081	-0.323442	-0.212344	0.113004	
0.039820	0.015530	0.013251	0.412532	-0.740549	0.578474	-0.323450	-0.207106	0.109258	
0.041358	0.011308	0.007071	0.449025	-0.738159	0.563240	-0.323065	-0.201754	0.105565	
0.043106	0.007360	0.001825	0.488994	-0.740746	0.553721	-0.325081	-0.196456	0.103244	
0.044891	0.003584	-0.002561	0.529331	-0.742549	0.546209	-0.329186	-0.190522	0.102361	
0.046642	-0.000267	-0.006329	0.568956	-0.740252	0.538575	-0.334804	-0.184742	0.103034	
0.048380	-0.004444	-0.009637	0.608458	-0.733805	0.531178	-0.341434	-0.181079	0.105826	
0.050095	-0.009138	-0.012465	0.648533	-0.724018	0.524635	-0.348061	-0.181011	0.111127	
0.051681	-0.014343	-0.014573	0.688202	-0.711115	0.518171	-0.353183	-0.184576	0.118391	
0.052774	-0.019796	-0.015528	0.722764	-0.693291	0.508754	-0.354496	-0.189956	0.125826	
0.052718	-0.025203	-0.014902	0.745227	-0.666534	0.491848	-0.349031	-0.193619	0.130973	
0.051056	-0.030550	-0.012578	0.753361	-0.629619	0.465840	-0.336020	-0.192449	0.132277	
0.048077	-0.036151	-0.008872	0.754737	-0.588974	0.435609	-0.319797	-0.186626	0.130470	
0.044555	-0.042317	-0.004435	0.760537	-0.554145	0.408693	-0.307257	-0.179501	0.128033	
0.040877	-0.048771	-0.000073	0.772584	-0.527919	0.387593	-0.301240	-0.174016	0.126881	
0.036682	-0.054397	0.003516	0.778355	-0.502913	0.366938	-0.297090	-0.169658	0.126575	
0.031437	-0.058034	0.006060	0.762301	-0.469144	0.338771	-0.286814	-0.163524	0.125078	
0.025271	-0.060009	0.007858	0.725778	-0.426408	0.301740	-0.267843	-0.154698	0.121735	
0.019108	-0.062956	0.009634	0.696199	-0.389026	0.265460	-0.247831	-0.147194	0.119401	
0.013911	-0.070375	0.012174	0.710089	-0.375123	0.244158	-0.238924	-0.147157	0.122417	
0.009876	-0.083644	0.015876	0.781878	-0.389439	0.244999	-0.246328	-0.156510	0.131799	
0.006379	-0.100532	0.020471	0.890446	-0.417898	0.262557	-0.263467	-0.170375	0.143287	
0.002590	-0.116576	0.025131	0.995048	-0.438577	0.283237	-0.277876	-0.180995	0.150583	
-0.001859	-0.127813	0.028889	1.062363	-0.436882	0.294247	-0.280439	-0.183600	0.150048	
-0.006750	-0.132708	0.031099	1.081618	-0.411361	0.289847	-0.269475	-0.178691	0.142301	
-0.011714	-0.132449	0.031720	1.062945	-0.369245	0.272166	-0.248909	-0.170193	0.130540	
-0.016698	-0.130218	0.031381	1.030179	-0.320827	0.248908	-0.225563	-0.163015	0.118687	
-0.022020	-0.129490	0.031137	1.010188	-0.275795	0.229105	-0.206828	-0.161179	0.110124	
-0.027918	-0.131587	0.031867	1.016958	-0.239680	0.217937	-0.197293	-0.165666	0.106205	
-0.034092	-0.134601	0.033617	1.043404	-0.212401	0.214402	-0.196318	-0.173404	0.105558	
-0.039817	-0.135117	0.035467	1.071588	-0.190520	0.213565	-0.199193	-0.179350	0.105339	
-0.044508	-0.131123	0.036134	1.091526	-0.171070	0.210831	-0.201148	-0.180495	0.103504	
-0.048042	-0.123114	0.034828	1.108137	-0.153217	0.204183	-0.200255	-0.177990	0.099938	
-0.050615	-0.112692	0.031596	1.130821	-0.136909	0.193067	-0.196761	-0.175391	0.095604	
-0.052485	-0.101047	0.027068	1.161781	-0.121532	0.176804	-0.191064	-0.175459	0.091262	
-0.053838	-0.088836	0.022068	1.194589	-0.106100	0.154621	-0.183002	-0.178531	0.087085	
-0.054715	-0.076593	0.017347	1.218900	-0.089706	0.126468	-0.172369	-0.182857	0.082876	
-0.055025	-0.064922	0.013435	1.227054	-0.071634	0.093585	-0.159709	-0.186150	0.078463	
-0.054810	-0.054545	0.010605	1.221652	-0.051407	0.058131	-0.146949	-0.187575	0.074220	
-0.054507	-0.046218	0.008894	1.217506	-0.028845	0.021794	-0.137035	-0.188625	0.071251	
-0.054737	-0.040428	0.008154	1.231927	-0.003902	-0.015620	-0.132329	-0.191789	0.070746	
-0.055893	-0.037139	0.008127	1.273379	0.023779	-0.056500	-0.133255	-0.198661	0.073152	
-0.057918	-0.035840	0.008569	1.337502	0.055002	-0.104020	-0.138242	-0.209066	0.077855	
-0.060386	-0.035789	0.009323	1.409563	0.090514	-0.160309	-0.144572	-0.221259	0.083500	
-0.062929	-0.036332	0.010327	1.474658	0.130685	-0.226470	-0.150027	-0.233618	0.089037	
-0.065599	-0.037102	0.011517	1.526678	0.175145	-0.302852	-0.154412	-0.246430	0.094699	
-0.068707	-0.037969	0.012706	1.566724	0.222171	-0.387886	-0.159567	-0.261969	0.101928	
-0.072499	-0.038896	0.013604	1.597929	0.269565	-0.478350	-0.167595	-0.283154	0.112411	
-0.076865	-0.039746	0.013934	1.621605	0.315927	-0.570037	-0.178117	-0.311174	0.126687	
-0.081053	-0.040096	0.013507	1.631789	0.359406	-0.655198	-0.187024	-0.343071	0.142983	
-0.083707	-0.039266	0.012206	1.612030	0.396112	-0.721528	-0.188888	-0.371775	0.157387	
-0.083751	-0.036831	0.010072	1.547373	0.422530	-0.759326	-0.181857	-0.390356	0.166122	
-0.081462	-0.033200	0.007433	1.444597	0.439684	-0.770559	-0.170245	-0.397120	0.168347	
-0.078209	-0.029444	0.004844	1.330633	0.452485	-0.767019	-0.161394	-0.395516	0.166510	
-0.075123	-0.026525	0.002826	1.229610	0.465224	-0.759744	-0.160081	-0.389861	0.164172	
-0.072437	-0.024881	0.001694	1.149815	0.479905	-0.753400	-0.166010	-0.382934	0.163890	
-0.069807	-0.024570	0.001554	1.088560	0.497875	-0.748689	-0.175117	-0.376595	0.166613	
-0.066826	-0.025550	0.002380	1.041487	0.521024	-0.746417	-0.182537	-0.373046	0.172298	
-0.063390	-0.027870	0.004107	1.009393	0.552443	-0.750378	-0.185735	-0.375855	0.181140	
-0.059750	-0.031645	0.006692	0.997931	0.595647	-0.766627	-0.185909	-0.389122	0.193907	
-0.056020	-0.036699	0.010044	1.006580	0.649277	-0.796090	-0.185875	-0.412949	0.210145	
-0.051676	-0.042274	0.013930	1.019310	0.702703	-0.828499	-0.186609	-0.440043	0.226706	
-0.045913	-0.047395	0.018014	1.013454	0.742201	-0.849404	-0.186687	-0.460132	0.239817	
-0.038539	-0.051640	0.022045	0.980398	0.764389	-0.855726	-0.185012	-0.469390	0.249069	
-0.030274	-0.055354	0.025916	0.932709	0.780291	-0.860326	-0.182592	-0.473743	0.257986	
-0.022029	-0.058808	0.029399	0.886827	0.802127	-0.876907	-0.180557	-0.481011	0.269344	
-0.014179	-0.061565	0.032010	0.846046	0.831597	-0.907062	-0.178272	-0.493422	0.281895	
-0.006618	-0.063035	0.033359	0.805114	0.865324	-0.946868	-0.175050	-0.509985	0.293406	
0.000821	-0.063249	0.033537	0.762498	0.904562	-0.997679	-0.172418	-0.531474	0.304869	
0.008179	-0.062786	0.033023	0.722133	0.954384	-1.064310	-0.173599	-0.560022	0.320266	
0.015460	-0.062174	0.032285	0.686556	1.016060	-1.145568	-0.181233	-0.595584	0.343175	
0.022694	-0.061662	0.031568	0.653991	1.084869	-1.232168	-0.196210	-0.635631	0.374947	
0.029794	-0.061303	0.030901	0.620267	1.152111	-1.310929	-0.217058	-0.676174	0.414099	
0.036446	-0.060861	0.030106	0.579221	1.205547	-1.367360	-0.238618	-0.710476	0.454917	
0.042275	-0.059983	0.028969	0.525024	1.234482	-1.391670	-0.252997	-0.730850	0.489264	
0.047146	-0.058655	0.027502	0.456780	1.237872	-1.386003	-0.253773	-0.734309	0.512297	
