NO_OF_FRAMES	2897
NO_OF_CAMERAS	16
NO_OF_MARKERS	3
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION--
TIME_STAMP--
DATA_INCLUDED	3D
MARKER_NAMES	POS1	POS2	POS3	
0.160683	0.241936	1.705388	0.408643	0.081347	0.838090	-0.008736	-0.101088	1.200327	
0.160683	0.241936	1.705388	0.408643	0.081347	0.838090	-0.008736	-0.101088	1.200327	
0.167356	0.243342	1.702549	0.416831	0.108267	0.831929	0.008171	-0.143723	1.239239	
0.174029	0.244748	1.699711	0.425019	0.135186	0.825769	0.025078	-0.186358	1.278150	
0.180703	0.246154	1.696872	0.433207	0.162106	0.819609	0.041985	-0.228993	1.317062	
0.180703	0.246154	1.696872	0.433207	0.162106	0.819609	0.041985	-0.228993	1.317062	
0.180703	0.246154	1.696872	0.433207	0.162106	0.819609	0.041985	-0.228993	1.317062	
0.180703	0.246154	1.696872	0.433207	0.162106	0.819609	0.041985	-0.228993	1.317062	
0.180703	0.246154	1.696872	0.433207	0.162106	0.819609	0.041985	-0.228993	1.317062	
0.180703	0.246154	1.696872	0.433207	0.162106	0.819609	0.041985	-0.228993	1.317062	
0.180703	0.246154	1.696872	0.433207	0.162106	0.819609	0.041985	-0.228993	1.317062	
0.180703	0.246154	1.696872	0.433207	0.162106	0.819609	0.041985	-0.228993	1.317062	
0.180703	0.246154	1.696872	0.433207	0.162106	0.819609	0.041985	-0.228993	1.317062	
0.180703	0.246154	1.696872	0.433207	0.162106	0.819609	0.041985	-0.228993	1.317062	
0.180703	0.246154	1.696872	0.433207	0.162106	0.819609	0.041985	-0.228993	1.317062	
0.180703	0.246154	1.696872	0.433207	0.162106	0.819609	0.041985	-0.228993	1.317062	
0.180703	0.246154	1.696872	0.433207	0.162106	0.819609	0.041985	-0.228993	1.317062	
0.180703	0.246154	1.696872	0.433207	0.162106	0.819609	0.041985	-0.228993	1.317062	
0.180703	0.246154	1.696872	0.433207	0.162106	0.819609	0.041985	-0.228993	1.317062	
0.180703	0.246154	1.696872	0.433207	0.162106	0.819609	0.041985	-0.228993	1.317062	
0.181221	0.246380	1.696719	0.433687	0.169053	0.819143	0.042430	-0.238794	1.326123	
0.181868	0.246668	1.696503	0.434042	0.177896	0.818279	0.042926	-0.251137	1.337519	
0.182515	0.246957	1.696287	0.434398	0.186739	0.817415	0.043422	-0.263480	1.348916	
0.182803	0.247080	1.696074	0.434079	0.191890	0.816681	0.043162	-0.271172	1.355778	
0.182963	0.247139	1.695924	0.433885	0.195144	0.816344	0.042850	-0.276322	1.360306	
0.183234	0.247242	1.695618	0.433382	0.201323	0.815675	0.041539	-0.286758	1.369510	
0.183366	0.247297	1.695380	0.432895	0.205639	0.815217	0.039820	-0.294657	1.376444	
0.183498	0.247351	1.695142	0.432407	0.209954	0.814759	0.038100	-0.302556	1.383377	
0.183441	0.247366	1.694924	0.431994	0.212648	0.814468	0.036611	-0.307677	1.387954	
